Kills,Damage,Boosts,Heals,Distance,Weapons,Revives,Headshots,is_pro
2,220,5,6,1522,4,2,0,1
0,0,0,0,19,0,0,0,0
0,242,1,0,1329,3,1,0,0
0,0,1,0,310,5,0,0,0
0,170,2,1,2656,7,0,0,0
0,0,0,0,84,2,0,0,0
0,39,0,0,439,5,0,0,0
0,0,0,0,1634,2,1,0,0
0,0,0,0,23,0,0,0,0
7,765,7,3,3090,3,0,2,1
0,36,0,0,322,5,0,0,0
0,0,0,0,651,4,0,0,0
0,0,0,0,228,1,0,0,0
0,71,0,0,91,2,0,0,0
0,104,0,10,1842,6,0,0,0
0,159,5,8,4530,3,0,0,0
1,101,0,0,485,3,1,0,0
1,100,0,0,1082,6,0,0,0
1,100,0,0,235,2,0,1,0
2,200,0,0,75,3,0,0,1
0,140,0,0,203,5,0,0,0
4,498,5,3,2724,7,0,1,1
1,180,1,0,498,3,0,0,0
0,0,0,0,1,0,0,0,0
0,136,0,0,252,2,0,0,0
0,27,0,0,760,4,0,0,0
0,33,3,15,3672,4,0,0,0
0,0,1,0,2173,5,0,0,0
1,102,1,0,151,4,0,0,0
0,0,0,0,355,1,0,0,0
0,0,0,0,84,2,0,0,0
2,277,2,4,1773,5,0,0,1
0,0,0,0,125,2,0,0,0
0,100,0,0,27,2,0,0,0
3,430,6,1,2937,5,0,1,1
1,72,2,6,1457,8,0,0,0
1,185,0,0,41,2,0,0,0
1,200,1,4,344,3,2,0,0
0,0,0,0,833,4,0,0,0
0,126,0,0,509,5,0,0,0
1,132,5,1,1602,5,0,0,0
0,0,0,0,18,2,0,0,0
4,451,3,4,1886,5,0,2,1
1,8,5,0,2240,4,0,0,0
0,0,0,0,3,1,0,0,0
1,138,1,2,626,7,1,0,0
0,39,0,0,2272,6,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,1398,7,0,0,0
0,0,0,0,66,1,0,0,0
2,325,0,1,1597,6,0,0,1
0,0,1,0,2398,4,0,0,0
0,0,0,0,189,3,1,0,0
0,17,0,0,961,2,0,0,0
0,0,0,0,91,2,0,0,0
0,77,0,0,1020,2,0,0,0
0,0,0,0,602,4,0,0,0
0,24,0,0,186,5,0,0,0
0,80,1,2,518,4,0,0,0
0,22,3,5,2540,7,0,0,0
3,275,7,2,2271,6,0,0,1
0,0,0,0,16,1,0,0,0
4,437,2,1,423,3,0,0,1
0,74,0,0,806,5,0,0,0
3,201,2,1,2261,7,0,0,1
1,126,5,3,3090,5,0,0,0
0,0,0,0,640,4,0,0,0
2,171,4,1,1279,3,0,0,1
0,0,0,1,125,1,0,0,0
0,123,0,0,515,1,0,0,0
0,37,0,0,232,2,0,0,0
0,0,1,0,1362,5,0,0,0
0,0,0,0,0,0,0,0,0
3,316,4,1,1478,3,0,0,1
0,0,0,0,347,2,0,0,0
2,335,0,1,105,1,0,2,1
1,191,0,0,51,2,0,0,0
3,242,0,0,37,1,0,1,1
2,373,0,1,486,4,0,1,1
3,750,5,8,3596,6,1,1,1
0,17,0,3,242,1,0,0,0
1,359,5,4,1885,7,1,0,1
0,0,0,0,1036,1,0,0,0
1,200,0,0,140,2,0,1,0
0,34,2,1,278,8,0,0,0
4,492,4,2,1436,4,0,0,1
0,0,2,3,2976,2,0,0,0
0,22,0,0,35,2,0,0,0
0,39,0,0,8,2,0,0,0
0,0,0,0,68,1,0,0,0
3,454,4,5,2045,4,3,0,1
1,190,2,7,1805,5,0,0,0
0,168,0,0,1253,4,1,0,0
1,188,0,0,169,1,0,0,0
0,0,0,0,75,2,0,0,0
0,16,0,0,139,1,0,0,0
0,0,2,3,2001,2,0,0,0
1,29,0,0,110,2,0,0,0
3,367,0,1,753,4,0,0,1
0,84,0,0,32,1,1,0,0
1,165,2,8,2150,9,2,0,0
0,0,0,0,875,4,0,0,0
0,155,0,1,377,4,0,0,0
0,83,1,3,472,2,0,0,0
2,354,9,9,2882,6,0,1,1
0,40,0,0,69,3,0,0,0
1,100,0,0,838,3,0,0,0
2,363,2,5,1812,3,0,0,1
4,420,5,28,2654,3,0,1,1
0,0,0,0,704,3,0,0,0
0,74,1,1,2871,14,1,0,0
1,246,3,7,2660,5,0,0,0
0,77,0,0,260,5,0,0,0
0,69,0,0,3393,5,0,0,0
1,26,3,2,2338,2,1,0,0
0,47,0,0,26,1,0,0,0
1,202,0,7,452,4,1,0,0
0,0,0,0,90,2,0,0,0
8,747,5,8,2750,6,0,4,1
1,100,0,1,4385,8,0,0,0
0,28,2,8,1065,3,0,0,0
2,235,4,5,2748,7,0,0,1
7,1058,0,4,184,33,0,1,1
0,0,0,0,3016,4,0,0,0
0,0,1,0,2094,5,0,0,0
0,0,0,0,826,3,0,0,0
1,100,0,0,572,3,0,0,0
1,131,0,0,1225,5,0,1,0
8,777,4,1,6098,10,0,7,1
1,38,0,0,1230,4,1,0,0
0,0,1,0,108,1,0,0,0
0,11,0,0,4,1,0,0,0
0,0,2,10,3003,4,0,0,0
0,0,3,0,3469,6,1,0,0
0,0,0,0,17,1,0,0,0
1,133,0,0,1891,5,0,0,0
3,362,1,5,2466,3,1,0,1
0,83,0,1,353,5,0,0,0
0,0,0,0,1838,3,0,0,0
2,157,0,0,467,3,1,0,1
0,130,2,0,201,2,0,0,0
0,70,2,1,925,3,1,0,0
1,77,0,2,452,3,3,0,0
0,0,0,0,179,3,0,0,0
0,0,0,0,166,1,0,0,0
0,26,1,1,257,2,0,0,0
4,397,7,3,3583,7,1,0,1
0,46,0,0,38,1,0,0,0
0,0,0,0,96,2,0,0,0
0,67,0,0,16,1,0,0,0
1,195,1,4,1862,8,0,0,0
2,397,3,5,3234,4,0,0,1
2,310,1,12,2735,3,2,1,1
2,147,4,12,2140,3,0,1,1
0,71,4,13,3391,6,2,0,0
2,227,2,4,2775,5,0,0,1
1,100,2,6,2871,8,0,0,0
0,118,0,0,44,2,0,0,0
0,30,1,0,341,2,0,0,0
1,65,1,0,309,6,1,1,0
1,136,1,0,1642,2,0,0,0
0,0,0,0,1129,3,0,0,0
6,612,4,3,2390,5,0,1,1
5,722,6,11,2633,3,0,1,1
0,0,0,0,73,1,0,0,0
0,0,1,1,118,6,0,0,0
0,0,0,0,3287,7,0,0,0
0,0,1,1,1559,5,0,0,0
0,41,0,0,19,1,0,0,0
0,0,0,1,595,2,0,0,0
2,358,2,4,2960,4,1,0,1
0,54,0,0,1308,2,0,0,0
3,421,2,2,2074,4,0,1,1
0,251,1,0,609,3,0,0,0
0,160,5,7,1781,4,0,0,0
0,0,0,0,155,2,0,0,0
1,100,4,4,2812,4,0,1,0
0,56,0,0,155,3,0,0,0
0,0,0,0,234,5,0,0,0
2,228,0,0,371,2,0,1,1
0,263,4,1,1646,5,0,0,0
0,0,4,0,1844,5,0,0,0
1,100,1,1,2661,4,0,0,0
0,0,2,16,3468,3,0,0,0
0,0,2,3,1509,6,0,0,0
3,298,2,0,546,3,0,0,1
0,0,0,0,187,1,0,0,0
2,200,1,1,448,4,1,0,1
2,195,3,1,4918,5,0,0,1
0,0,0,0,183,4,1,0,0
1,105,0,0,290,4,0,0,0
0,26,0,0,760,2,0,0,0
0,0,0,0,110,3,0,0,0
0,0,0,0,51,2,0,0,0
0,172,0,0,73,2,0,0,0
0,89,0,0,57,1,0,0,0
1,192,1,0,1686,5,0,0,0
1,148,0,0,153,1,0,1,0
1,50,1,5,2579,5,2,0,0
0,33,0,0,57,2,0,0,0
0,0,0,5,78,2,0,0,0
0,13,0,0,23,1,0,0,0
2,193,0,0,2984,5,0,2,1
0,63,0,0,69,1,0,0,0
1,184,2,0,1209,3,0,1,0
3,307,2,2,753,5,1,0,1
0,47,2,0,112,2,0,0,0
2,301,1,1,1792,4,1,1,1
6,791,3,3,2708,4,1,1,1
0,0,0,0,268,2,0,0,0
1,135,1,1,712,2,0,0,0
0,0,0,0,50,1,0,0,0
0,59,2,5,1460,4,1,0,0
1,189,2,2,1920,4,0,0,0
2,161,2,1,1344,8,0,0,1
1,75,0,0,444,5,0,0,0
1,56,1,4,354,2,0,0,0
0,0,0,0,47,1,0,0,0
0,66,0,0,38,1,0,0,0
4,306,5,1,1744,6,0,0,1
1,100,0,0,501,2,0,0,0
0,0,0,0,32,0,0,0,0
1,103,1,0,1459,6,0,0,0
0,0,0,0,10,1,0,0,0
1,162,0,0,124,2,0,1,0
3,140,1,0,3985,12,0,0,1
0,88,4,2,2789,7,0,0,0
0,0,0,0,413,6,0,0,0
3,430,3,5,2455,5,0,0,1
0,84,1,0,283,1,1,0,0
1,130,1,7,764,4,0,0,0
4,269,1,1,1246,6,0,1,1
6,589,7,32,3823,6,0,1,1
0,100,0,0,516,3,0,0,0
2,122,0,0,968,3,0,0,1
0,0,0,0,146,2,0,0,0
0,67,0,0,657,4,0,0,0
2,232,0,1,1728,5,0,0,1
0,0,0,0,129,1,0,0,0
0,105,0,0,82,1,0,0,0
2,178,1,1,1190,4,0,2,1
6,702,1,1,2513,10,0,6,1
3,456,2,1,1226,3,1,0,1
1,100,0,0,158,4,0,0,0
0,0,0,2,1313,5,0,0,0
0,10,1,1,842,2,0,0,0
4,384,3,2,722,2,0,0,1
0,0,0,0,40,1,0,0,0
0,77,0,0,211,2,0,0,0
1,108,2,0,2306,7,0,1,0
2,172,2,1,206,3,0,1,1
0,37,0,0,543,7,0,0,0
0,0,0,0,8,2,0,0,0
6,561,2,2,630,3,0,3,1
2,226,1,1,313,4,0,0,1
4,293,1,0,523,5,0,0,1
2,214,1,1,3319,5,0,0,1
0,0,0,0,1801,5,0,0,0
2,133,0,0,67,2,0,0,1
1,186,1,1,1517,3,1,0,0
1,102,0,0,567,3,0,0,0
0,0,1,0,916,3,0,0,0
0,117,2,4,2163,3,0,0,0
0,173,2,6,1571,2,0,0,0
0,0,0,0,16,1,0,0,0
0,0,0,0,15,0,0,0,0
0,104,2,8,1450,4,0,0,0
0,0,0,0,330,3,0,0,0
2,112,1,9,1772,3,0,1,1
0,0,0,0,17,1,0,0,0
3,793,2,2,2594,4,1,1,1
0,0,1,0,364,2,0,0,0
1,100,1,1,93,3,0,1,0
0,42,0,0,0,0,0,0,0
0,296,0,0,102,1,0,0,1
0,0,0,0,889,3,0,0,0
0,0,0,0,24,2,0,0,0
0,38,0,1,600,4,0,0,0
1,182,4,7,1553,3,0,0,0
2,290,2,1,2147,6,1,0,1
0,27,0,0,7,0,0,0,0
1,122,1,5,481,3,1,0,0
0,50,0,0,1227,6,0,0,0
0,220,0,0,2510,4,0,0,0
0,0,0,0,36,0,0,0,0
0,42,2,0,1898,5,0,0,0
0,163,0,0,3571,5,0,0,0
0,43,0,0,8,1,0,0,0
2,154,0,0,2006,6,0,0,1
0,0,0,0,5,1,0,0,0
1,65,2,7,576,3,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,856,4,0,0,0
0,0,0,0,18,0,0,0,0
6,594,4,2,3271,5,0,2,1
0,213,0,0,44,1,0,0,0
3,225,1,1,3047,8,1,0,1
0,0,0,2,390,3,0,0,0
0,0,0,0,0,0,0,0,0
1,338,1,2,1173,10,0,1,1
0,100,0,0,71,2,0,0,0
4,529,3,3,225,3,0,0,1
5,358,5,19,3644,6,1,1,1
0,75,1,0,158,1,0,0,0
1,100,1,0,346,3,0,1,0
1,160,6,2,1217,6,0,0,0
0,0,0,0,34,2,0,0,0
0,49,0,0,1143,7,0,0,0
0,0,0,0,17,2,0,0,0
0,145,0,0,443,3,0,0,0
3,192,0,0,221,1,0,0,1
2,189,0,2,567,3,1,1,1
2,200,1,0,3212,9,0,0,1
5,472,1,0,393,3,0,0,1
0,0,0,0,1518,4,0,0,0
0,0,2,1,2782,4,0,0,0
0,76,0,0,42,1,0,0,0
0,91,0,0,417,5,0,0,0
0,125,4,3,2122,5,1,0,0
0,0,0,0,54,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,193,1,0,0,0
1,78,5,4,2825,8,0,0,0
0,157,1,1,179,2,0,0,0
2,160,0,0,1967,7,0,1,1
0,0,0,0,3720,5,1,0,0
2,134,2,7,1729,7,0,1,1
0,0,0,0,14,1,0,0,0
2,200,1,0,670,5,0,1,1
2,200,1,5,280,3,0,2,1
1,75,0,0,33,2,0,0,0
2,213,5,7,1238,4,2,1,1
3,271,7,2,3015,7,0,1,1
0,60,0,0,2155,9,0,0,0
0,0,0,0,122,5,0,0,0
0,0,1,1,1496,5,0,0,0
0,20,0,0,594,6,0,0,0
0,56,1,0,3294,5,0,0,0
0,0,0,0,1632,3,0,0,0
1,100,0,0,71,5,0,0,0
0,0,0,0,2251,4,0,0,0
3,205,7,6,2909,4,0,0,1
0,49,3,0,326,5,0,0,0
0,103,2,0,2123,2,0,0,0
2,260,4,5,2684,8,1,0,1
1,130,0,0,144,3,0,1,0
0,0,1,2,6613,4,0,0,0
0,84,0,1,2155,3,0,0,0
0,26,2,0,2845,5,0,0,0
0,0,0,0,620,6,0,0,0
1,114,0,4,1616,5,1,0,0
1,140,0,0,137,1,0,0,0
0,0,0,0,51,0,0,0,0
0,82,0,0,1792,5,0,0,0
1,230,4,2,5626,6,0,0,0
0,42,0,0,1025,3,0,0,0
0,92,0,0,766,1,0,0,0
0,0,0,0,3486,4,0,0,0
0,0,0,0,25,1,0,0,0
0,0,0,0,37,2,0,0,0
5,429,4,6,1961,4,0,0,1
1,244,3,1,5190,3,0,0,0
0,0,0,0,0,0,0,0,0
4,486,0,0,404,5,1,0,1
0,0,0,0,58,1,0,0,0
2,291,5,1,2263,3,0,1,1
3,403,0,5,315,3,0,1,1
1,56,3,7,2742,5,0,0,0
0,223,1,1,2005,6,0,0,0
0,0,1,0,1903,4,1,0,0
0,0,0,0,689,3,0,0,0
4,273,4,5,3015,4,0,0,1
0,0,0,0,153,1,0,0,0
0,100,0,1,149,3,0,0,0
3,298,1,1,834,3,0,0,1
5,534,8,4,2868,6,0,2,1
1,133,0,0,136,1,0,0,0
0,75,0,0,587,4,0,0,0
1,75,1,0,298,7,0,1,0
0,0,0,0,2035,10,1,0,0
1,33,0,0,267,3,0,0,0
2,157,0,4,2626,7,0,1,1
1,145,0,1,2311,4,0,0,0
2,297,0,0,890,4,0,0,1
8,707,7,1,3795,3,0,1,1
1,75,1,0,305,5,0,0,0
9,784,3,3,2643,2,1,4,1
6,478,4,3,3351,7,0,2,1
1,139,3,7,2879,6,1,0,0
2,228,0,0,899,9,0,1,1
0,163,0,0,655,5,0,0,0
0,0,0,0,223,1,0,0,0
1,149,2,0,3130,6,0,1,0
1,17,0,0,22,0,0,0,0
1,370,0,0,30,2,0,1,1
0,82,1,3,1257,5,0,0,0
0,155,0,0,1430,7,0,0,0
0,106,3,3,2583,5,0,0,0
1,114,1,5,974,2,1,0,0
1,179,3,1,1291,6,0,0,0
0,0,0,0,1306,6,0,0,0
0,20,0,1,342,4,0,0,0
0,72,1,1,988,9,0,0,0
1,96,0,0,126,3,0,0,0
0,23,2,2,1115,1,0,0,0
2,297,0,0,716,3,0,0,1
0,0,0,0,47,2,0,0,0
0,62,0,0,675,3,0,0,0
0,0,0,0,289,2,0,0,0
4,686,5,14,4368,6,1,1,1
2,307,0,1,217,4,0,0,1
1,110,1,0,2712,7,0,1,0
0,98,3,1,2011,5,0,0,0
0,0,0,0,2014,4,0,0,0
4,256,5,8,3215,5,1,0,1
1,81,2,1,2473,4,0,1,0
0,0,0,0,159,3,0,0,0
0,58,2,8,698,1,0,0,0
1,71,6,4,1822,4,0,1,0
0,0,0,0,451,8,0,0,0
1,0,0,0,24,2,0,0,0
4,404,2,4,539,4,1,0,1
0,0,0,0,20,1,0,0,0
2,183,2,8,1486,5,1,0,1
0,0,2,10,1381,3,1,0,0
1,155,0,0,2521,6,0,0,0
2,239,0,0,27,1,0,0,1
0,0,0,0,98,6,0,0,0
6,640,3,1,2489,8,0,2,1
0,32,1,0,1325,5,0,0,0
1,340,4,3,3526,6,0,0,1
0,0,0,0,692,3,0,0,0
0,20,0,0,1833,5,0,0,0
3,357,2,5,755,4,0,0,1
0,0,0,0,53,1,0,0,0
1,100,0,0,76,1,0,0,0
0,33,0,2,232,2,1,0,0
1,60,2,0,1025,3,1,0,0
0,25,0,0,553,5,0,0,0
3,275,1,0,1724,5,1,0,1
3,254,3,6,1121,8,0,1,1
0,145,1,4,758,4,2,0,0
0,0,0,0,0,0,0,0,0
0,33,0,0,172,1,0,0,0
0,0,0,0,47,1,1,0,0
0,171,0,0,38,1,0,0,0
1,72,5,0,3705,4,0,0,0
0,0,0,0,1410,6,0,0,0
0,133,0,2,146,5,1,0,0
2,149,1,0,2426,6,1,1,1
1,45,0,1,288,2,0,0,0
0,61,1,5,776,2,0,0,0
1,79,0,2,0,7,0,0,0
0,0,1,0,284,1,0,0,0
0,0,0,0,13,1,0,0,0
1,123,0,0,1817,3,0,1,0
0,76,0,0,142,1,0,0,0
1,250,1,2,2187,7,0,1,0
6,530,0,0,1882,9,0,1,1
0,75,0,0,316,1,0,0,0
0,0,0,0,149,3,0,0,0
0,6,1,0,1825,5,0,0,0
1,57,3,5,3228,7,1,0,0
0,0,0,0,210,2,0,0,0
0,0,0,0,12,1,0,0,0
0,0,0,0,51,1,0,0,0
1,233,0,0,75,1,0,0,0
0,28,2,1,1186,3,0,0,0
3,244,2,2,387,5,0,1,1
0,41,0,0,72,1,0,0,0
0,63,0,0,351,2,0,0,0
0,55,0,0,856,3,0,0,0
0,0,0,0,166,3,0,0,0
0,0,0,0,18,1,0,0,0
0,144,1,0,1323,4,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,10,2123,4,0,0,0
0,20,0,4,1962,7,0,0,0
0,0,1,3,2006,1,0,0,0
0,52,0,0,16,1,0,0,0
0,53,0,0,108,2,0,0,0
2,149,0,0,2681,5,1,0,1
0,0,0,0,91,1,0,0,0
2,193,0,0,1908,7,0,0,1
3,274,4,1,3028,4,3,0,1
0,0,0,0,60,2,0,0,0
0,0,0,0,30,3,0,0,0
0,0,0,0,0,0,0,0,0
5,778,4,2,2625,3,0,1,1
2,290,3,3,2427,8,0,0,1
0,0,2,0,3087,5,0,0,0
2,200,0,0,33,1,0,0,1
4,587,2,2,1890,5,0,0,1
2,212,2,0,166,4,1,1,1
1,100,2,0,301,6,0,0,0
0,84,1,1,888,2,0,0,0
0,0,0,0,420,5,0,0,0
1,100,2,0,224,1,0,1,0
0,0,2,0,2364,5,0,0,0
1,130,0,0,77,1,0,0,0
0,41,0,0,145,2,0,0,0
0,100,0,1,1529,2,0,0,0
0,54,0,1,1582,4,0,0,0
4,526,3,11,1641,5,1,1,1
4,359,0,0,817,5,0,2,1
1,162,5,0,3149,6,1,1,0
0,113,0,0,151,2,0,0,0
0,0,0,0,2,0,0,0,0
0,0,2,0,2621,3,0,0,0
3,471,5,1,3594,4,0,0,1
0,100,3,3,3311,4,0,0,0
0,39,3,0,3048,8,0,0,0
1,268,1,2,330,2,1,0,0
1,133,0,1,326,2,0,0,0
0,44,0,0,44,1,0,0,0
0,35,0,0,189,2,0,0,0
0,0,0,0,172,2,0,0,0
3,276,0,1,1176,3,0,1,1
0,95,0,1,1630,4,0,0,0
0,0,0,0,298,4,0,0,0
0,0,0,0,446,5,0,0,0
0,140,2,1,2142,4,0,0,0
1,100,0,0,290,2,0,1,0
0,0,7,5,5199,8,0,0,0
0,53,0,0,226,1,0,0,0
0,0,0,0,76,1,0,0,0
0,116,1,0,221,1,0,0,0
2,123,1,1,499,4,0,1,1
0,0,0,0,295,2,0,0,0
1,68,0,0,317,3,0,0,0
0,39,0,0,1183,3,0,0,0
3,651,5,2,4050,7,0,2,1
0,0,0,1,59,2,0,0,0
0,0,0,0,472,3,0,0,0
1,154,4,4,1869,5,0,1,0
0,100,0,0,85,3,0,0,0
0,91,5,1,1514,7,0,0,0
1,100,0,0,281,4,0,0,0
0,147,1,1,348,5,1,0,0
0,100,0,0,44,1,0,0,0
0,0,4,21,3255,5,0,0,0
1,100,0,0,86,5,0,0,0
0,0,3,1,5139,6,0,0,0
1,100,0,1,627,2,0,0,0
0,0,0,0,169,0,0,0,0
2,438,1,3,1231,9,0,0,1
1,100,0,0,3143,4,1,1,0
0,0,0,0,95,2,0,0,0
5,421,6,4,1835,4,0,1,1
0,0,0,0,44,2,0,0,0
3,226,0,2,1444,10,0,0,1
0,205,3,13,2900,4,1,0,0
1,100,0,0,193,2,0,0,0
1,98,0,0,125,1,0,0,0
1,100,0,0,321,2,0,0,0
0,0,1,4,1380,3,0,0,0
1,100,0,0,98,3,0,1,0
2,211,4,0,2093,5,0,0,1
1,113,0,0,85,2,0,0,0
1,40,3,4,984,2,0,0,0
3,303,1,3,847,3,1,1,1
0,100,0,0,450,3,0,0,0
0,47,0,0,99,2,0,0,0
0,48,0,1,276,3,0,0,0
2,270,0,0,316,1,0,0,1
2,298,1,0,1948,4,0,0,1
0,0,1,1,741,5,0,0,0
1,123,0,0,54,1,0,0,0
0,22,4,4,4200,2,0,0,0
0,0,0,0,36,1,0,0,0
1,126,2,3,706,3,0,1,0
0,0,0,0,7,0,0,0,0
0,0,0,0,1078,4,0,0,0
4,477,6,1,5150,9,0,1,1
2,324,4,2,1144,4,1,0,1
1,107,0,0,365,2,0,0,0
1,100,0,0,1182,5,0,0,0
0,61,2,10,1069,2,0,0,0
0,28,0,0,31,1,0,0,0
0,0,0,0,16,1,0,0,0
0,0,0,0,5,0,0,0,0
3,225,2,1,2252,2,2,1,1
0,40,1,0,1090,5,0,0,0
0,53,1,0,559,5,0,0,0
0,0,0,0,468,3,0,0,0
1,203,2,3,3224,5,0,0,0
0,0,0,0,1,1,0,0,0
0,0,0,0,78,0,0,0,0
0,0,2,2,1396,2,0,0,0
0,33,1,1,1191,5,0,0,0
1,169,0,2,181,2,0,0,0
1,194,0,0,228,3,0,0,0
3,300,0,0,866,5,0,1,1
0,0,0,0,19,1,0,0,0
3,331,3,2,2756,4,0,1,1
1,100,0,0,324,3,0,0,0
0,226,5,6,2967,4,0,0,0
2,539,0,8,391,4,1,1,1
1,119,2,3,1385,4,0,0,0
1,100,0,0,18,1,0,0,0
0,47,0,0,201,2,0,0,0
3,180,0,0,142,2,2,1,1
0,98,0,0,404,5,0,0,0
0,18,4,1,2384,6,0,0,0
1,108,0,1,2055,2,0,1,0
0,19,0,2,86,2,0,0,0
0,86,1,5,343,1,0,0,0
1,82,1,0,105,2,0,1,0
1,106,1,1,2376,5,1,0,0
0,48,0,0,64,3,0,0,0
1,204,0,0,2436,6,0,1,0
2,241,3,0,2457,5,0,1,1
0,64,0,1,1483,2,0,0,0
0,24,0,0,81,2,0,0,0
5,563,0,0,418,3,0,2,1
3,434,2,3,851,5,1,0,1
0,0,0,0,206,2,0,0,0
6,871,8,2,2977,6,0,1,1
3,356,1,0,3954,7,1,1,1
2,326,5,10,1594,3,0,1,1
0,76,0,0,176,2,1,0,0
0,56,2,1,1573,2,0,0,0
0,0,0,0,800,3,0,0,0
0,23,0,0,157,2,0,0,0
6,569,8,6,4692,12,1,2,1
2,23,1,4,1874,4,0,0,1
0,0,0,0,490,2,0,0,0
3,409,5,5,2286,6,1,1,1
0,26,2,0,1592,10,0,0,0
0,112,3,1,2481,3,0,0,0
0,53,0,0,126,2,0,0,0
0,28,0,1,626,4,0,0,0
1,100,0,0,327,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,1975,7,0,0,0
0,30,2,2,433,6,0,0,0
1,299,3,6,4324,4,0,1,1
0,0,0,0,162,2,0,0,0
2,164,0,0,183,2,1,0,1
2,339,0,5,408,2,1,0,1
4,396,2,3,2934,5,1,3,1
0,43,0,6,1207,3,0,0,0
0,0,0,0,220,5,0,0,0
1,223,3,0,2340,7,0,0,0
0,0,0,0,214,2,0,0,0
0,86,1,0,1031,3,0,0,0
0,0,0,0,250,1,0,0,0
1,179,0,0,51,2,0,0,0
1,277,2,2,502,4,0,0,1
1,184,0,0,128,2,0,0,0
1,28,0,1,174,2,0,0,0
0,0,0,0,554,6,0,0,0
1,100,0,0,92,1,0,1,0
1,151,0,0,15,1,0,1,0
1,157,1,0,471,7,0,0,0
0,0,0,0,170,4,0,0,0
0,95,3,10,3477,10,0,0,0
1,192,2,1,159,3,0,0,0
2,105,0,0,1203,7,0,0,1
2,159,2,0,1093,6,0,0,1
0,0,1,1,1303,4,0,0,0
1,142,3,4,2840,13,0,0,0
0,0,0,0,234,3,2,0,0
2,423,3,3,1654,10,1,1,1
2,229,3,1,1035,8,0,1,1
6,793,4,9,2260,5,0,2,1
0,30,0,0,2056,7,0,0,0
0,0,0,0,72,2,0,0,0
0,34,0,0,34,1,0,0,0
1,41,0,0,2523,6,0,0,0
3,290,4,2,1245,3,0,1,1
0,43,0,0,67,2,0,0,0
0,12,1,3,4625,5,0,0,0
1,247,0,0,188,2,0,1,0
2,200,0,0,185,2,0,0,1
0,66,0,0,210,2,0,0,0
1,90,3,1,2954,6,1,0,0
1,208,0,0,372,4,0,0,0
3,251,0,0,1689,4,1,0,1
0,133,1,3,2724,3,0,0,0
0,29,0,0,270,1,0,0,0
0,58,0,0,21,1,0,0,0
5,542,3,2,2910,3,0,1,1
4,379,1,3,390,2,0,0,1
0,0,0,0,380,0,0,0,0
1,100,0,1,212,2,0,0,0
0,42,5,4,1125,5,1,0,0
3,215,1,0,171,3,0,1,1
4,323,0,2,5967,6,1,0,1
3,334,3,2,3149,8,0,1,1
2,236,2,1,694,3,1,1,1
0,32,0,0,2269,3,0,0,0
2,401,1,0,2803,4,0,2,1
5,636,6,2,2074,5,0,1,1
0,0,0,0,1227,2,0,0,0
0,120,0,0,432,4,0,0,0
0,0,0,0,525,6,0,0,0
2,276,0,0,1138,5,0,0,1
1,223,1,1,289,3,0,0,0
1,33,0,0,33,2,0,0,0
1,69,0,5,518,5,1,0,0
0,0,0,0,134,2,0,0,0
0,24,0,0,540,6,2,0,0
3,335,2,8,3022,6,1,1,1
0,0,0,0,167,5,0,0,0
2,178,3,0,1293,4,0,0,1
0,105,3,9,4434,5,1,0,0
1,227,1,1,2534,10,0,0,0
2,183,1,3,1285,4,0,0,1
6,780,8,6,4057,6,1,2,1
1,100,2,0,179,3,0,0,0
0,32,0,1,453,2,0,0,0
3,538,7,1,1757,4,0,1,1
0,99,0,0,18,2,0,0,0
0,0,0,0,43,1,0,0,0
1,143,5,1,2371,3,1,0,0
0,97,0,0,56,2,0,0,0
1,146,0,0,128,5,0,0,0
0,0,0,0,0,0,0,0,0
5,455,0,0,1221,6,0,2,1
4,377,2,8,457,11,0,0,1
0,61,0,0,272,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,2677,5,0,0,0
2,355,6,5,3192,2,3,1,1
0,33,1,0,545,5,0,0,0
0,149,0,0,1613,3,0,0,0
3,494,2,5,2038,7,2,0,1
1,92,1,1,1111,7,0,0,0
5,552,3,5,3336,3,1,5,1
4,467,5,2,3614,4,0,1,1
0,1,2,6,1845,3,1,0,0
0,0,0,0,1846,2,0,0,0
0,70,0,0,117,1,0,0,0
0,0,0,0,503,4,0,0,0
2,316,2,1,1247,5,0,1,1
0,358,2,2,1062,9,1,0,1
0,6,0,0,2,0,0,0,0
1,224,1,1,2714,5,0,0,0
0,181,2,2,753,5,0,0,0
4,370,2,2,2807,4,2,3,1
1,70,3,2,1453,5,0,0,0
0,46,0,0,1172,5,0,0,0
0,0,0,1,102,2,0,0,0
2,448,1,4,2729,6,0,0,1
0,200,2,3,2850,4,2,0,0
0,43,1,0,84,1,0,0,0
0,0,0,0,30,1,0,0,0
0,100,1,0,720,3,0,0,0
0,19,1,3,612,3,1,0,0
1,141,0,0,794,7,0,0,0
3,505,1,12,1351,6,0,1,1
0,0,0,0,28,0,0,0,0
0,0,0,1,83,2,0,0,0
0,0,1,1,656,5,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,355,2,0,0,0
